Fecha,Region,Estado,Municipio,Marca,Estacion,Permiso CRE,Direccion,Regular,Premium,Diesel
2026-08-20,Centro,Puebla,Puebla,,GASOLINERIA JAQ SA DE CV,PL/3244/EXP/ES/2015,,23.80,28.20,27.00
2026-08-20,Centro,Puebla,Puebla,,GASOLINERIA RODJAQ SA DE CV,PL/3243/EXP/ES/2015,,23.30,28.41,
2026-08-20,Noroeste,Nayarit,Rosamorada,,SERVICIO ROSAMORADA SA DE CV,PL/3242/EXP/ES/2015,,23.99,,27.79
2026-08-20,Occidente,Zacatecas,Fresnillo,,ESTACION DE SERVICIOS SOLEDAD SA DE CV,PL/3241/EXP/ES/2015,,23.99,28.80,27.00
2026-08-20,Noroeste,Nayarit,Santiago Ixcuintla,,SERVICIO VILLAYDALGO SA DE CV,PL/3240/EXP/ES/2015,,24.09,28.99,27.89
2026-08-20,Golfo,Veracruz,Las Vigas de Ramírez,,ESTACION CASA BLANCA SA DE CV,PL/3239/EXP/ES/2015,,23.99,28.35,27.00
2026-08-20,Noreste,San Luis Potosí,San Luis Potosí,,GASOLINERA JUAREZ Y COMPAÑIA SA DE CV,PL/3238/EXP/ES/2015,,23.99,29.19,
2026-08-20,Noroeste,Nayarit,Santiago Ixcuintla,,SERVICIO ESTACION YAGO SA DE CV,PL/3237/EXP/ES/2015,,24.19,,27.89
2026-08-20,Centro,Puebla,Puebla,,LAS PALMAS DE PUEBLA SA DE CV,PL/3236/EXP/ES/2015,,23.29,28.40,
2026-08-20,Centro,Puebla,Puebla,,SERVICIO ROMAY SA DE CV,PL/3235/EXP/ES/2015,,23.29,27.69,
2026-08-20,Noroeste,Nayarit,Rosamorada,,SUPER SERVICIO MEXCALTITAN SA DE CV,PL/3234/EXP/ES/2015,,23.99,28.99,27.79
2026-08-20,Sureste,Yucatán,Mérida,,SERVICIOS TAC SA DE CV,PL/3233/EXP/ES/2015,,22.99,26.99,27.00
2026-08-20,Centro,México,Tequixquiac,,ELIA HERNANDEZ GUTIERREZ,PL/3232/EXP/ES/2015,,23.95,28.40,26.99
2026-08-20,Centro,Puebla,Puebla,,NARO DE PUEBLA SA DE CV,PL/3231/EXP/ES/2015,,22.97,27.05,26.50
2026-08-20,Centro,Puebla,Puebla,,CRI DE PUEBLA SA DE CV,PL/3230/EXP/ES/2015,,22.99,26.85,26.65
2026-08-20,Occidente,Jalisco,Guadalajara,,BECKTROP GDL SA DE CV,PL/3229/EXP/ES/2015,,23.99,29.49,
2026-08-20,Noroeste,Nayarit,Tecuala,,SERVICIO EL TACOTE SA DE CV,PL/3228/EXP/ES/2015,,23.99,28.89,27.69
2026-08-20,Norte,Chihuahua,Allende,,EMERIO HORACIO SOTO PEREDA,PL/3227/EXP/ES/2015,,23.98,,27.00
2026-08-20,Noreste,Coahuila,Saltillo,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/3226/EXP/ES/2015,,24.49,29.99,
2026-08-20,Noroeste,Baja California Sur,Comondú,,SERVICIO COMONDU SA DE CV,PL/3225/EXP/ES/2015,,24.00,28.35,27.20
2026-08-20,Norte,Chihuahua,Meoqui,,SUPER GASOLINERAS DE LA FRONTERA SA DE CV,PL/3224/EXP/ES/2015,,23.79,27.49,27.00
2026-08-20,Noreste,San Luis Potosí,Tamuín,,SERVICIO SAROGAR SA DE CV,PL/3223/EXP/ES/2015,,23.99,27.99,27.00
2026-08-20,Noroeste,Nayarit,Tepic,,GASOLINERA PLAZA AGUAMILPA SA DE CV,PL/3222/EXP/ES/2015,,23.99,29.49,27.49
2026-08-20,Occidente,Jalisco,Yahualica de González Gallo,,SOCORRO RUVALCABA RODRIGUEZ,PL/3221/EXP/ES/2015,,23.99,29.99,27.00
2026-08-20,Centro,Puebla,Puebla,,SERVICIO GRAN AVENIDA SA DE CV,PL/3220/EXP/ES/2015,,23.10,26.85,
2026-08-20,Golfo,Veracruz,Córdoba,,COMBUSTIBLES Y SERVICIOS ESMERALDA SA DE CV,PL/3219/EXP/ES/2015,,23.99,27.99,27.00
2026-08-20,Noreste,Coahuila,Frontera,,ABELARDO MONCADA CANTU,PL/3218/EXP/ES/2015,,23.99,29.42,27.50
2026-08-20,Sur,Oaxaca,Chalcatongo de Hidalgo,,PRIMEROGAS SA DE CV,PL/3217/EXP/ES/2015,,24.79,28.99,29.55
2026-08-20,Centro,Puebla,Tehuacán,,COMBUSTIBLES EL CRUCERO SA DE CV,PL/3216/EXP/ES/2015,,23.85,28.05,26.99
2026-08-20,Sur,Oaxaca,San José Chiltepec,,SERVICIO LA CHINANTLA SA DE CV,PL/3215/EXP/ES/2015,,24.00,28.90,26.99
2026-08-20,Occidente,Zacatecas,Fresnillo,,LUIS FERNANDO ARIAS OCHOA,PL/3214/EXP/ES/2015,,23.99,28.99,27.00
2026-08-20,Occidente,Guanajuato,León,,GRUPO SECA GASOLINERAS SA DE CV,PL/3213/EXP/ES/2015,,23.99,29.99,27.00
2026-08-20,Occidente,Guanajuato,Celaya,,INMOBILIARIA CORBELI SA DE CV,PL/3212/EXP/ES/2015,,23.99,28.65,27.00
2026-08-20,Centro,Ciudad de México,Miguel Hidalgo,,CONSORCIO GASOLINERO PLUS SA DE CV,PL/3211/EXP/ES/2015,,23.99,29.69,
2026-08-20,Centro,Ciudad de México,Gustavo A. Madero,,CONSORCIO GASOLINERO PLUS SA DE CV,PL/3210/EXP/ES/2015,,23.99,29.69,26.99
2026-08-20,Centro,Ciudad de México,Iztacalco,,CONSORCIO GASOLINERO PLUS SA DE CV,PL/3209/EXP/ES/2015,,23.99,29.69,26.99
2026-08-20,Noroeste,Sonora,Navojoa,,SERVICIO RIO MAYO SA DE CV,PL/3208/EXP/ES/2015,,23.99,29.97,27.00
2026-08-20,Noreste,Nuevo León,Monterrey,,SERVICIO COSMART VALLES SA DE CV,PL/3207/EXP/ES/2015,,23.99,28.99,
2026-08-20,Centro,Ciudad de México,Cuauhtémoc,,CONSORCIO GASOLINERO PLUS SA DE CV,PL/3206/EXP/ES/2015,,23.99,,26.99
2026-08-20,Centro,Ciudad de México,Cuauhtémoc,,CONSORCIO GASOLINERO PLUS SA DE CV,PL/3205/EXP/ES/2015,,23.99,29.69,
2026-08-20,Centro,Ciudad de México,Benito Juárez,,CONSORCIO GASOLINERO PLUS SA DE CV,PL/3204/EXP/ES/2015,,22.99,27.99,
2026-08-20,Centro,Ciudad de México,Cuauhtémoc,,CONSORCIO GASOLINERO PLUS SA DE CV,PL/3203/EXP/ES/2015,,22.59,27.99,
2026-08-20,Centro,Ciudad de México,Benito Juárez,,CONSORCIO GASOLINERO PLUS SA DE CV,PL/3202/EXP/ES/2015,,22.99,27.99,
2026-08-20,Centro,Ciudad de México,Venustiano Carranza,,CONSORCIO GASOLINERO PLUS SA DE CV,PL/3201/EXP/ES/2015,,23.99,29.69,26.99
2026-08-20,Centro,Ciudad de México,Cuauhtémoc,,CONSORCIO GASOLINERO PLUS SA DE CV,PL/3200/EXP/ES/2015,,23.99,29.69,26.99
2026-08-20,Centro,México,No especificado,,INMUEBLES VENTA DE CARPIO SA DE CV,PL/3199/EXP/ES/2015,,23.99,28.49,
2026-08-20,Occidente,Michoacán,Zamora,,SERVICIO DEL CENTRO DE ZAMORA SA DE CV,PL/3198/EXP/ES/2015,,23.99,29.99,26.99
2026-08-20,Noroeste,Baja California,Tecate,,OPERADORA RIO COLORADO S DE RL DE CV,PL/3197/EXP/ES/2015,,22.19,28.35,25.37
2026-08-20,Occidente,Michoacán,Morelia,,SERVICIO VILLAVAL SA DE CV,PL/3196/EXP/ES/2015,,23.27,27.39,26.91
2026-08-20,Noroeste,Sinaloa,Navolato,,SERVICIOS AGSA SA DE CV,PL/3195/EXP/ES/2015,,23.99,24.19,26.99
2026-08-20,Occidente,Michoacán,Zamora,,SERVICIO DEL CENTRO DE ZAMORA SA DE CV,PL/3194/EXP/ES/2015,,23.99,29.99,26.99
2026-08-20,Centro,México,Ecatepec de Morelos,,SERVICIO MI MOSA SA DE CV,PL/3193/EXP/ES/2015,,22.99,27.59,
2026-08-20,Centro,Ciudad de México,Iztacalco,,MARQUICE SA DE CV,PL/3192/EXP/ES/2015,,22.89,28.39,26.99
2026-08-20,Noroeste,Sinaloa,Mazatlán,,GASOLINA VERDE Y ROJA SA DE CV,PL/3191/EXP/ES/2015,,23.99,29.39,
2026-08-20,Occidente,Michoacán,Zinapécuaro,,MULTISERVICIO EL FRESNO SA DE CV,PL/3190/EXP/ES/2015,,23.99,28.74,27.00
2026-08-20,Noreste,Nuevo León,Dr. Arroyo,,SERVICIO DE ABASTECIMIENTO RODRIGUEZ EGUIA SA DE CV,PL/3189/EXP/ES/2015,,24.00,28.75,27.00
2026-08-20,Centro,Ciudad de México,Iztacalco,,GAS ABASTO SA DE CV,PL/3188/EXP/ES/2015,,23.99,28.59,27.00
2026-08-20,Centro,Ciudad de México,Iztacalco,,CONSORCIO GASOLINERO PLUS SA DE CV,PL/3187/EXP/ES/2015,,23.99,29.69,
2026-08-20,Centro,Querétaro,San Juan del Río,,GAGO SA DE CV,PL/3186/EXP/ES/2015,,23.56,28.17,
2026-08-20,Noroeste,Sinaloa,Ahome,,SERVICIO DOBLE B SA DE CV,PL/3185/EXP/ES/2015,,24.00,28.99,
2026-08-20,Centro,Querétaro,Querétaro,,INDUSTRIAL TURISTICA ANCRA SA DE CV,PL/3184/EXP/ES/2015,,23.99,28.79,27.00
2026-08-20,Centro,Hidalgo,Singuilucan,,GRUPO EMPRESARIAL SIGAS SA DE CV,PL/3183/EXP/ES/2015,,23.78,27.77,27.00
2026-08-20,Centro,México,Chimalhuacán,,SERVICIO TLATELCO SA DE CV,PL/3182/EXP/ES/2015,,22.99,27.49,
2026-08-20,Sur,Chiapas,Tuxtla Gutiérrez,,GASOLINA Y LUBRICANTES JOSE JUAN SA DE CV,PL/3181/EXP/ES/2015,,23.56,27.46,
2026-08-20,Noreste,Nuevo León,Sabinas Hidalgo,,SERVICIO DON LUIS SA DE CV,PL/3180/EXP/ES/2015,,23.99,29.23,27.00
2026-08-20,Centro,México,Villa Victoria,,MARIA ELENA PRADO MERCADO,PL/3179/EXP/ES/2015,,23.99,29.59,26.99
2026-08-20,Centro,Puebla,Huejotzingo,,GASOLINERA LOS ANGELES DE HUEJOTZINGO SA DE CV,PL/3178/EXP/ES/2015,,23.92,28.24,26.99
2026-08-20,Noroeste,Sonora,No especificado,,LUBRICANTES Y GASOLINAS SA DE CV,PL/3177/EXP/ES/2015,,19.89,25.39,
2026-08-20,Centro,México,Amatepec,,2 PM SA DE CV,PL/3176/EXP/ES/2015,,23.99,29.59,26.99
2026-08-20,Centro,México,Valle de Bravo,,SERVICIO PRADO E HIJOS SA DE CV,PL/3175/EXP/ES/2015,,23.99,29.59,26.99
2026-08-20,Occidente,Jalisco,Atotonilco el Alto,,GASO CONTROL INTEGRAL DOS SA DE CV,PL/3174/EXP/ES/2015,,23.80,28.80,27.45
2026-08-20,Noroeste,Nayarit,Xalisco,,SERVICIO SATURNO SA DE CV,PL/3173/EXP/ES/2015,,23.99,29.49,
2026-08-20,Norte,Durango,Nuevo Ideal,,SUPER SERVICIO CM SA DE CV,PL/3172/EXP/ES/2015,,24.40,29.10,27.00
2026-08-20,Centro,Querétaro,Querétaro,,COMPLEJO EMPRESARIAL 2001 SA DE CV,PL/3171/EXP/ES/2015,,23.85,28.65,27.00
2026-08-20,Occidente,Michoacán,Uruapan,,GASOLINERA MICHOACAN SA DE CV,PL/3170/EXP/ES/2015,,22.91,27.65,
2026-08-20,Sureste,Quintana Roo,Benito Juárez,,ENERKOM CONSULTORIA EN ADMINISTRACION SA DE CV,PL/3169/EXP/ES/2015,,25.34,28.94,28.23
2026-08-20,Noroeste,Nayarit,Xalisco,,GRUPO CRESVIC SA DE CV,PL/3168/EXP/ES/2015,,24.49,30.43,27.49
2026-08-20,Occidente,Michoacán,Uruapan,,GASOLINERA QUIRINDAVARA SA DE CV,PL/3167/EXP/ES/2015,,23.78,28.43,27.30
2026-08-20,Noroeste,Sinaloa,Culiacán,,ESTACION ESCOBEDO SA DE CV,PL/3166/EXP/ES/2015,,23.86,29.15,27.41
2026-08-20,Noroeste,Sinaloa,Culiacán,,ESTACION ESCOBEDO SA DE CV,PL/3165/EXP/ES/2015,,23.87,29.17,27.43
2026-08-20,Golfo,Veracruz,Naranjos Amatlán,,GRUPO VICENCIO SA DE CV,PL/3163/EXP/ES/2015,,23.96,27.89,27.00
2026-08-20,Occidente,Guanajuato,Apaseo el Grande,,GASOLINERA SERVICIO EL TREBOL SA DE CV,PL/3162/EXP/ES/2015,,22.39,26.99,26.39
2026-08-20,Occidente,Jalisco,Lagos de Moreno,,GRUPO GASOLINERO LAGOS SA DE CV,PL/3161/EXP/ES/2015,,23.99,28.49,27.00
2026-08-20,Occidente,Jalisco,Lagos de Moreno,,SERVICIO CAPUCHINAS SA DE CV,PL/3160/EXP/ES/2015,,23.99,28.49,
2026-08-20,Centro,México,Valle de Bravo,,GAS LA CAÑADA SA DE CV,PL/3159/EXP/ES/2015,,23.39,24.90,24.99
2026-08-20,Centro,Morelos,Cuautla,,SERVICIO GASOLINERO INTEGRAL AZTECA SA DE CV,PL/3158/EXP/ES/2015,,23.01,27.23,
2026-08-20,Centro,Morelos,Jantetelco,,SERVICIO GASOLINERO INTEGRAL MAYA SA DE CV,PL/3157/EXP/ES/2015,,21.99,25.99,
2026-08-20,Centro,Ciudad de México,Venustiano Carranza,,MARIA JOSEFINA RODRIGUEZ GUTIERREZ,PL/3156/EXP/ES/2015,,23.75,27.55,
2026-08-20,Centro,Ciudad de México,Gustavo A. Madero,,MARIA ANA TATO DEZA,PL/3155/EXP/ES/2015,,23.75,27.54,
2026-08-20,Centro,Ciudad de México,Miguel Hidalgo,,OBSERVATORIO SA,PL/3154/EXP/ES/2015,,23.77,27.90,
2026-08-20,Occidente,Jalisco,Jesús María,,RAUL ALVAREZ PEREZ,PL/3153/EXP/ES/2015,,23.70,28.39,27.00
2026-08-20,Occidente,Guanajuato,Salamanca,,LA ERRE SA DE CV,PL/3152/EXP/ES/2015,,22.39,26.99,26.39
2026-08-20,Centro,Ciudad de México,Benito Juárez,,SERVICIO MIRAMONTES SA,PL/3151/EXP/ES/2015,,23.77,27.56,
2026-08-20,Centro,Morelos,Cuautla,,SUPER SERVICIO EL POLVORIN SA DE CV,PL/3150/EXP/ES/2015,,23.99,28.18,26.99
2026-08-20,Occidente,Michoacán,Zamora,,SERVICIO EL CERRITO SA DE CV,PL/3149/EXP/ES/2015,,21.85,26.54,27.00
2026-08-20,Sur,Chiapas,Tuxtla Gutiérrez,,SERVICIOS ECOLOGICOS PUERTO AVENTURA SA DE CV,PL/3148/EXP/ES/2015,,23.49,28.39,27.00
2026-08-20,Centro,Hidalgo,Atotonilco el Grande,,ARMANDO ISIDRO RUBIO LICONA,PL/3147/EXP/ES/2015,,23.99,28.29,27.00
2026-08-20,Noroeste,Sinaloa,Navolato,,MAYGAS SA DE CV,PL/3146/EXP/ES/2015,,23.90,28.58,26.90
2026-08-20,Noroeste,Sinaloa,Culiacán,,MASGAS CORPORATIVO SA DE CV,PL/3145/EXP/ES/2015,,23.39,28.99,
2026-08-20,Noroeste,Sinaloa,Culiacán,,ARIAS AGUILAR SA DE CV,PL/3144/EXP/ES/2015,,23.99,22.49,26.90
2026-08-20,Centro,México,Cuautitlán Izcalli,,DESARROLLADORA DE SERVICIOS OMEGA SA DE CV,PL/3143/EXP/ES/2015,,23.99,28.99,27.00
2026-08-20,Norte,Durango,Gómez Palacio,,GASOLINERA SACRAMENTO SA,PL/3142/EXP/ES/2015,,23.90,,27.00
2026-08-20,Occidente,Michoacán,Tingambato,,SUPER SERVICIO LA ZIRANDA SA DE CV,PL/3141/EXP/ES/2015,,23.69,28.54,26.73
2026-08-20,Centro,Hidalgo,Atotonilco de Tula,,ENERGIA Y SERVICIOS COORDINADOS SA DE CV,PL/3140/EXP/ES/2015,,23.99,29.29,26.99
2026-08-20,Noroeste,Sinaloa,Ahome,,SERVICIOS MESASECA SA DE CV,PL/3139/EXP/ES/2015,,23.99,28.99,27.00
2026-08-20,Noroeste,Sinaloa,Mocorito,,ESTACION DE SERVICIO MOCORITO SA DE CV,PL/3138/EXP/ES/2015,,24.00,29.00,27.00
2026-08-20,Noroeste,Baja California,Playas de Rosarito,,SERVICIO HELIX S DE RL DE CV,PL/3137/EXP/ES/2015,,22.99,28.99,
2026-08-20,Noroeste,Sonora,Hermosillo,,SUPER GASOLINERAS DE LA FRONTERA SA DE CV,PL/3136/EXP/ES/2015,,23.74,28.99,27.00
2026-08-20,Golfo,Veracruz,Veracruz,,SERVICIO GILGA SA DE CV,PL/3135/EXP/ES/2015,,23.39,27.39,26.99
2026-08-20,Centro,Puebla,Tehuacán,,MERCEDES ROMERO BRINGAS,PL/3134/EXP/ES/2015,,23.88,28.40,27.00
2026-08-20,Noreste,Nuevo León,Santa Catarina,,SERVICIO PARQUE FUNDIDORA SA DE CV,PL/3133/EXP/ES/2015,,23.79,28.49,
2026-08-20,Occidente,Jalisco,Guadalajara,,SERVICIO NIÑOS HEROES SA DE CV,PL/3131/EXP/ES/2015,,23.99,,27.00
2026-08-20,Occidente,Guanajuato,León,,GASO SHOP SA DE CV,PL/3130/EXP/ES/2015,,22.88,27.65,
2026-08-20,Norte,Chihuahua,Cuauhtémoc,,SUPER GASOLINERAS DE LA FRONTERA SA DE CV,PL/3129/EXP/ES/2015,,23.99,27.99,
2026-08-20,Sur,Chiapas,Suchiate,,OPERADORA DE COMBUSTIBLES CENTRO LOGISTICO SA DE CV,PL/3128/EXP/ES/2015,,23.39,27.59,26.79
2026-08-20,Sur,Chiapas,Escuintla,,GASOLINERA LA BENDICION SA DE CV,PL/3127/EXP/ES/2015,,23.79,27.69,26.79
2026-08-20,Noreste,Nuevo León,Guadalupe,,RUGA COMBUSTIBLES SA DE CV,PL/3126/EXP/ES/2015,,23.99,29.49,
2026-08-20,Sur,Chiapas,Suchiate,,GASOLINERA CENTRO LOGISTICO SA DE CV,PL/3125/EXP/ES/2015,,23.39,27.59,26.79
2026-08-20,Noreste,Nuevo León,Guadalupe,,RUGA COMBUSTIBLES SA DE CV,PL/3124/EXP/ES/2015,,23.30,28.21,
2026-08-20,Occidente,Jalisco,Zapopan,,NOVOGAS GUADALAJARA VALLARTA SA DE CV,PL/3123/EXP/ES/2015,,23.99,29.28,
2026-08-20,Noreste,Nuevo León,Sabinas Hidalgo,,ENERGETICOS Y LUBRICANTES FLORES SA DE CV,PL/3122/EXP/ES/2015,,23.99,29.23,27.00
2026-08-20,Noroeste,Sonora,Hermosillo,,GASERVICIO HERMOSUR SA DE CV,PL/3121/EXP/ES/2015,,23.99,29.99,27.00
2026-08-20,Noroeste,Baja California,Tecate,,SERVICIO HELIX S DE RL DE CV,PL/3120/EXP/ES/2015,,22.59,28.99,26.99
2026-08-20,Occidente,Michoacán,Uruapan,,GASOLINERA INDUSTRIAL SA DE CV,PL/3119/EXP/ES/2015,,23.98,28.98,26.99
2026-08-20,Noreste,Nuevo León,Monterrey,,SERVICIO PARQUE FUNDIDORA SA DE CV,PL/3118/EXP/ES/2015,,23.59,28.29,
2026-08-20,Occidente,Jalisco,Gómez Farías,,EPITACIO SANTOS CHAVEZ,PL/3117/EXP/ES/2015,,23.99,29.80,27.00
2026-08-20,Sur,Chiapas,Tuxtla Gutiérrez,,DINOGAS SA DE CV,PL/3116/EXP/ES/2015,,23.99,28.62,27.00
2026-08-20,Noroeste,Baja California Sur,No especificado,,ADMINISTRACION DEL SISTEMA PORTUARIO NACIONAL GUAYMAS SA DE CV,PL/3115/EXP/ES/2015,,24.00,,27.00
2026-08-20,Norte,Chihuahua,Chihuahua,,SERVICIO VIALIDAD SA DE CV,PL/3114/EXP/ES/2015,,23.99,28.99,
2026-08-20,Occidente,Colima,No especificado,,MACROSERVICIO DEL PACIFICO SA DE CV,PL/3113/EXP/ES/2015,,23.99,28.95,27.00
2026-08-20,Noreste,Nuevo León,Juárez,,RUGA COMBUSTIBLES SA DE CV,PL/3112/EXP/ES/2015,,23.30,28.50,
2026-08-20,Noreste,Nuevo León,Monterrey,,RUGA COMBUSTIBLES SA DE CV,PL/3111/EXP/ES/2015,,23.99,28.43,
2026-08-20,Noreste,Coahuila,Allende,,ROGELIO AMADOR DE HOYOS PEREZ,PL/3110/EXP/ES/2015,,26.99,28.98,28.99
2026-08-20,Centro,Querétaro,San Juan del Río,,SUPER SERVICIO LA VENTA SA DE CV,PL/3109/EXP/ES/2015,,23.59,28.19,27.00
2026-08-20,Golfo,Tabasco,Centro,,OLMECA DG SA DE CV,PL/3108/EXP/ES/2015,,23.99,28.59,27.00
2026-08-20,Occidente,Jalisco,Tlaquepaque,,INVERSERVICIOS EN GASOLINERAS SA DE CV,PL/3107/EXP/ES/2015,,23.99,29.99,
2026-08-20,Centro,México,Cuautitlán Izcalli,,SERVICIO SANMO SA DE CV,PL/3106/EXP/ES/2015,,,27.59,27.00
2026-08-20,Occidente,Colima,Colima,,SUPER SERVICIO URZUA SA,PL/3105/EXP/ES/2015,,22.70,27.45,
2026-08-20,Centro,Puebla,Huejotzingo,,SERVICIO LA CABAÑA SA DE CV,PL/3104/EXP/ES/2015,,23.92,28.30,26.99
2026-08-20,Centro,Hidalgo,Huejutla de Reyes,,COMBUSTIBLES RAMANAY SA DE CV,PL/3103/EXP/ES/2015,,23.90,27.70,27.40
2026-08-20,Noroeste,Sinaloa,Ahome,,ESTACION DE SERVICIOS VALBEMO SA DE CV,PL/3102/EXP/ES/2015,,23.99,,26.99
2026-08-20,Centro,Puebla,San José Chiapa,,GRUPO GASOLINERO IBEROMEXICANO SA DE CV,PL/3101/EXP/ES/2015,,23.99,28.79,26.99
2026-08-20,Centro,México,Gustavo A. Madero,,LIDERGAS SERVICIO SA DE CV,PL/3100/EXP/ES/2015,,,27.99,
2026-08-20,Sur,Chiapas,Amatenango del Valle,,VIRGINIA VANESSA LIEVANO MORENO,PL/3099/EXP/ES/2015,,23.97,27.97,26.97
2026-08-20,Occidente,Jalisco,Guadalajara,,SIMBA EXPRESS SA DE CV,PL/3098/EXP/ES/2015,,23.99,29.79,
2026-08-20,Noroeste,Baja California,No especificado,,ADMINISTRADORA DEL COLORADO S DE RL DE CV,PL/3097/EXP/ES/2015,,20.85,26.59,25.39
2026-08-20,Occidente,Michoacán,Uruapan,,SERVICIO LA CENTRAL SA DE CV,PL/3096/EXP/ES/2015,,22.92,27.77,26.84
2026-08-20,Sureste,Quintana Roo,Benito Juárez,,DESARROLLO NAUTICO INTEGRAL S A P I DE CV,PL/3095/EXP/ES/2015,,25.40,,29.60
2026-08-20,Occidente,Guanajuato,Salamanca,,SERVICIOS PLAZA GALERIAS SA DE CV,PL/3094/EXP/ES/2015,,23.79,28.88,27.00
2026-08-20,Noroeste,Baja California,Tecate,,ADMINISTRADORA DEL COLORADO S DE RL DE CV,PL/3093/EXP/ES/2015,,21.87,28.25,25.39
2026-08-20,Noreste,San Luis Potosí,Ciudad Valles,,SUPER SERVICIO EL QUINTO SA DE CV,PL/3092/EXP/ES/2015,,23.90,27.79,26.99
2026-08-20,Occidente,Michoacán,Múgica,,ISABEL FERNANDEZ MAGAÑA,PL/3091/EXP/ES/2015,,24.49,29.99,27.00
2026-08-20,Occidente,Guanajuato,Pénjamo,,GASOLINERA PENJAMO SA DE CV,PL/3090/EXP/ES/2015,,23.99,28.99,27.00
2026-08-20,Sur,Oaxaca,Ocotlán de Morelos,,GASOLINERA MAYA DIAZ SA DE CV,PL/3089/EXP/ES/2015,,23.99,29.49,27.00
2026-08-20,Occidente,Guanajuato,Pénjamo,,GASOLINERA REYES SA DE CV,PL/3088/EXP/ES/2015,,23.99,,27.00
2026-08-20,Golfo,Tabasco,Cunduacán,,COMERCIALIZADORA DE COMBUSTIBLES OCOZOCOAUTLA SA DE CV,PL/3087/EXP/ES/2015,,23.79,28.59,27.00
2026-08-20,Centro,México,Cuautitlán Izcalli,,SUPER SERVICIO AURORA SA DE CV,PL/3086/EXP/ES/2015,,23.99,28.74,26.99
2026-08-20,Occidente,Guanajuato,Irapuato,,OPERADORA EL GUANTON SA DE CV,PL/3085/EXP/ES/2015,,24.00,28.90,27.00
2026-08-20,Centro,Hidalgo,Tlaxcoapan,,SERVICIO PLUS TEPEJI SA DE CV,PL/3084/EXP/ES/2015,,23.21,27.55,26.99
2026-08-20,Centro,Puebla,Puebla,,COMBUSTIBLES CUMULO DE VIRGO SA DE CV,PL/3083/EXP/ES/2015,,23.89,28.45,26.23
2026-08-20,Sur,Oaxaca,Asunción Nochixtlán,,GASOLINERA NOCHIXTLAN SA DE CV,PL/3082/EXP/ES/2015,,24.20,29.50,27.95
2026-08-20,Sur,Guerrero,Acapulco de Juárez,,ESTACION DE SERVICIO MAGALLANES SA DE CV,PL/3081/EXP/ES/2015,,23.99,29.10,
2026-08-20,Noroeste,Sinaloa,Elota,,SERVICIOS EL ESPINAL SA DE CV,PL/3080/EXP/ES/2015,,24.00,29.70,27.00
2026-08-20,Noroeste,Baja California,No especificado,,ADMINISTRADORA DEL COLORADO S DE RL DE CV,PL/3079/EXP/ES/2015,,21.57,26.87,25.37
2026-08-20,Centro,Hidalgo,Tula de Allende,,ESTACION DE SERVICIO NARVAEZ SA DE CV,PL/3078/EXP/ES/2015,,23.39,27.89,26.87
2026-08-20,Noreste,San Luis Potosí,San Luis Potosí,,SUPER SERVICIO ABASTOS SA DE CV,PL/3077/EXP/ES/2015,,23.99,27.99,27.24
2026-08-20,Centro,México,Ecatepec de Morelos,,GASOLINERA Y SERVICIOS CENTRAL II SA DE CV,PL/3076/EXP/ES/2015,,22.89,28.39,26.99
2026-08-20,Centro,Querétaro,Colón,,GASOLINERA EL CRUCERO SA DE CV,PL/3075/EXP/ES/2015,,23.50,27.50,26.70
2026-08-20,Norte,Durango,Durango,,SERVICIO GAMO DE DURANGO SA DE CV,PL/3074/EXP/ES/2015,,23.99,29.19,27.00
2026-08-20,Noreste,San Luis Potosí,Ciudad Valles,,SERVICIO EL RETACHE SA DE CV,PL/3073/EXP/ES/2015,,23.99,28.95,27.00
2026-08-20,Noreste,Nuevo León,Cadereyta Jiménez,,ESTACION ZONE GAS SA DE CV,PL/3072/EXP/ES/2015,,23.99,29.39,27.00
2026-08-20,Sur,Oaxaca,San Pedro Mixtepec -Dto. 22 -,,SERVICIO COSTA ESMERALDA SA DE CV,PL/3071/EXP/ES/2015,,24.00,30.87,27.80
2026-08-20,Sur,Chiapas,Tonalá,,GASOLINERA PUERTO ARISTA SA DE CV,PL/3070/EXP/ES/2015,,23.99,29.15,27.00
2026-08-20,Sur,Chiapas,Tuxtla Gutiérrez,,GASOLINERA PUERTO ARISTA SA DE CV,PL/3069/EXP/ES/2015,,23.99,28.65,27.00
2026-08-20,Noroeste,Sinaloa,El Fuerte,,RIO CHOIX SA DE CV,PL/3068/EXP/ES/2015,,23.99,28.95,28.00
2026-08-20,Centro,Hidalgo,San Salvador,,"GRUPO HIDALGUENSE DE GASOLINEROS, S.A. DE CV(E7373",PL/3067/EXP/ES/2015,,23.45,28.39,26.99
2026-08-20,Centro,Puebla,San Pedro Cholula,,SERVICIOS MOMOXPAN S.A. DE C.V.,PL/3066/EXP/ES/2015,,23.55,27.85,27.00
2026-08-20,Noreste,Nuevo León,Monterrey,,SERVICIO TOPO CHICO SA DE CV,PL/3065/EXP/ES/2015,,23.79,28.49,
2026-08-20,Occidente,Zacatecas,Miguel Auza,,NORMAN AUTO SERVICIO SA DE CV,PL/3064/EXP/ES/2015,,23.99,28.58,27.00
2026-08-20,Noroeste,Baja California,Tecate,,ADMINISTRADORA DEL COLORADO S DE RL DE CV,PL/3063/EXP/ES/2015,,21.87,28.35,25.39
